id,playlist_id,playlist_name,artist_name,artistid,name,username,added_at,explicit,duration,popularity,danceability,loudness,tempo,acousticness,energy,valence,liveness,speechiness,genres
3Wx05XUK4VGLYWTChk572f,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Un Amor Eterno,,2021-02-19,False,258640,58,0.592,-3.764,157.019,0.254,0.876,0.792,0.121,0.0295,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
0W8NvcMsIuygeFnfNz2KnC,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Lo Que Te Di,,2021-02-19,False,241760,61,0.714,-4.223,97.073,0.608,0.891,0.652,0.288,0.0344,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
47TyfLrGhYHHyyQWk64d0M,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Flor Pálida,,2021-02-19,False,280453,70,0.574,-3.976,93.537,0.659,0.802,0.739,0.0765,0.0316,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
3QHMxEOAGD51PDlbFPHLyJ,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Vivir Mi Vida,,2021-02-19,False,252346,74,0.656,-3.231,105.018,0.345,0.877,0.894,0.349,0.0342,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
3AjxOdecZ2eKDL0aOtcYsJ,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Cambio de Piel,,2021-02-19,False,279360,59,0.425,-3.097,164.127,0.596,0.874,0.814,0.115,0.0409,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
0LIZVQBQtDi4lLhB83qJIp,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Vivir Lo Nuestro,,2021-02-19,False,366200,55,0.629,-6.448,91.158,0.592,0.68,0.802,0.919,0.0433,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
3QHMxEOAGD51PDlbFPHLyJ,spotify:playlist:37i9dQZF1DX8evYJzHX5bn,This Is Marc Anthony,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Vivir Mi Vida,,2020-12-15,False,252346,74,0.656,-3.231,105.018,0.345,0.877,0.894,0.349,0.0342,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
47TyfLrGhYHHyyQWk64d0M,spotify:playlist:37i9dQZF1DX8evYJzHX5bn,This Is Marc Anthony,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Flor Pálida,,2020-12-15,False,280453,70,0.574,-3.976,93.537,0.659,0.802,0.739,0.0765,0.0316,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
0W8NvcMsIuygeFnfNz2KnC,spotify:playlist:37i9dQZF1DX8evYJzHX5bn,This Is Marc Anthony,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Lo Que Te Di,,2020-12-15,False,241760,61,0.714,-4.223,97.073,0.608,0.891,0.652,0.288,0.0344,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
2MnKininlD8bY9ggRNSJ37,spotify:playlist:37i9dQZF1DX8evYJzHX5bn,This Is Marc Anthony,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Qué Precio Tiene el Cielo - Salsa Version,,2020-12-15,False,302946,65,0.42,-4.692,173.91,0.248,0.843,0.539,0.078,0.0647,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
3yEtuhGR8jOtusa29jWrhG,spotify:playlist:37i9dQZF1DX8evYJzHX5bn,This Is Marc Anthony,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Tu Amor Me Hace Bien - Salsa Version,,2020-12-15,False,300160,68,0.691,-6.496,97.68,0.398,0.658,0.617,0.112,0.0359,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
0LIZVQBQtDi4lLhB83qJIp,spotify:playlist:37i9dQZF1DX8evYJzHX5bn,This Is Marc Anthony,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Vivir Lo Nuestro,,2020-12-15,False,366200,55,0.629,-6.448,91.158,0.592,0.68,0.802,0.919,0.0433,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
3h8KGJn9UFX2cfjN78iMVF,spotify:playlist:37i9dQZF1DX8evYJzHX5bn,This Is Marc Anthony,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Y Cómo Es El,,2020-12-15,False,240733,65,0.481,-5.646,77.472,0.432,0.415,0.196,0.128,0.0323,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
3Wx05XUK4VGLYWTChk572f,spotify:playlist:37i9dQZF1DX8evYJzHX5bn,This Is Marc Anthony,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Un Amor Eterno,,2020-12-15,False,258640,58,0.592,-3.764,157.019,0.254,0.876,0.792,0.121,0.0295,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
3AjxOdecZ2eKDL0aOtcYsJ,spotify:playlist:37i9dQZF1DX8evYJzHX5bn,This Is Marc Anthony,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Cambio de Piel,,2020-12-15,False,279360,59,0.425,-3.097,164.127,0.596,0.874,0.814,0.115,0.0409,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
4gTxKZH5RERMhX9H8EnPAX,spotify:playlist:37i9dQZF1DX8evYJzHX5bn,This Is Marc Anthony,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Abrázame Muy Fuerte,,2020-12-15,False,274680,55,0.419,-7.286,133.977,0.595,0.494,0.293,0.242,0.0428,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
3QHMxEOAGD51PDlbFPHLyJ,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Vivir Mi Vida,,2021-02-19,False,252346,74,0.656,-3.231,105.018,0.345,0.877,0.894,0.349,0.0342,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
3yEtuhGR8jOtusa29jWrhG,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Tu Amor Me Hace Bien - Salsa Version,,2021-02-19,False,300160,68,0.691,-6.496,97.68,0.398,0.658,0.617,0.112,0.0359,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
2MnKininlD8bY9ggRNSJ37,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Qué Precio Tiene el Cielo - Salsa Version,,2021-02-19,False,302946,65,0.42,-4.692,173.91,0.248,0.843,0.539,0.078,0.0647,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
0W8NvcMsIuygeFnfNz2KnC,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Marc Anthony,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Lo Que Te Di,,2021-02-19,False,241760,61,0.714,-4.223,97.073,0.608,0.891,0.652,0.288,0.0344,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
7nDIflSHQXzaa8zupxwv3U,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Luis Enrique,https://open.spotify.com/artist/2mUI4K6csTQd3jieswcmiI,Yo No Sé Mañana,,2021-02-19,False,259853,72,0.653,-3.206,95.223,0.649,0.827,0.733,0.18,0.042,"['cuatro venezolano', 'latin', 'latin pop', 'modern salsa', 'musica nicaraguense']"
7nDIflSHQXzaa8zupxwv3U,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Luis Enrique,https://open.spotify.com/artist/2mUI4K6csTQd3jieswcmiI,Yo No Sé Mañana,,2021-02-19,False,259853,72,0.653,-3.206,95.223,0.649,0.827,0.733,0.18,0.042,"['cuatro venezolano', 'latin', 'latin pop', 'modern salsa', 'musica nicaraguense']"
4Uu7gj5r0I082cm6QhcKxG,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Rubén Blades,https://open.spotify.com/artist/5BwMgvRwlq61SmknvsVIQj,No Estás Solo: Canción Para Los Enfermos,,2021-02-19,False,245163,50,0.714,-4.309,95.859,0.279,0.743,0.957,0.0277,0.0944,"['latin jazz', 'salsa', 'tipico', 'tropical']"
4Uu7gj5r0I082cm6QhcKxG,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Rubén Blades,https://open.spotify.com/artist/5BwMgvRwlq61SmknvsVIQj,No Estás Solo: Canción Para Los Enfermos,,2021-02-19,False,245163,50,0.714,-4.309,95.859,0.279,0.743,0.957,0.0277,0.0944,"['latin jazz', 'salsa', 'tipico', 'tropical']"
2v8yZk1pRloz1Kuj4YRFeP,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Rey Ruiz,https://open.spotify.com/artist/1S0uvW1rgvtkNGma9su3fJ,Veinte Años,,2021-02-19,False,327756,41,0.692,-9.957,93.453,0.162,0.668,0.75,0.0871,0.035,"['latin', 'salsa', 'tropical']"
2v8yZk1pRloz1Kuj4YRFeP,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Rey Ruiz,https://open.spotify.com/artist/1S0uvW1rgvtkNGma9su3fJ,Veinte Años,,2021-02-19,False,327756,41,0.692,-9.957,93.453,0.162,0.668,0.75,0.0871,0.035,"['latin', 'salsa', 'tropical']"
3fRIuTih8bzc0vtY9fHhvF,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Willie Colón,https://open.spotify.com/artist/7x5Slu7yTE5icZjNsc3OzW,Talento De Televisión,,2021-02-19,False,279320,69,0.779,-6.675,104.947,0.701,0.796,0.938,0.0636,0.0434,"['boogaloo', 'salsa', 'tropical']"
3fRIuTih8bzc0vtY9fHhvF,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Willie Colón,https://open.spotify.com/artist/7x5Slu7yTE5icZjNsc3OzW,Talento De Televisión,,2021-02-19,False,279320,69,0.779,-6.675,104.947,0.701,0.796,0.938,0.0636,0.0434,"['boogaloo', 'salsa', 'tropical']"
3DAxwWtA3N41eNZ9pCsQnl,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,LA INDIA,https://open.spotify.com/artist/3NIZFmehJM8YiGpCdihlck,Mi Propiedad Privada,,2021-02-19,False,252986,47,0.757,-3.723,92.6,0.296,0.772,0.82,0.0354,0.0594,"['latin', 'salsa', 'salsa puertorriquena', 'tropical']"
3DAxwWtA3N41eNZ9pCsQnl,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,LA INDIA,https://open.spotify.com/artist/3NIZFmehJM8YiGpCdihlck,Mi Propiedad Privada,,2021-02-19,False,252986,47,0.757,-3.723,92.6,0.296,0.772,0.82,0.0354,0.0594,"['latin', 'salsa', 'salsa puertorriquena', 'tropical']"
1mjnPkzmQBrm5x4p1dpxnP,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Guayacán Orquesta,https://open.spotify.com/artist/2pZ81eCkqxemIjqqfE1fhE,Besos de Amor,,2021-02-19,False,272721,37,0.722,-6.161,172.927,0.368,0.793,0.922,0.038,0.063,"['musica popular colombiana', 'salsa', 'salsa colombiana', 'tropical']"
1mjnPkzmQBrm5x4p1dpxnP,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Guayacán Orquesta,https://open.spotify.com/artist/2pZ81eCkqxemIjqqfE1fhE,Besos de Amor,,2021-02-19,False,272721,37,0.722,-6.161,172.927,0.368,0.793,0.922,0.038,0.063,"['musica popular colombiana', 'salsa', 'salsa colombiana', 'tropical']"
2comgM8wcrT3UbA2DFk5UX,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Issac Delgado,https://open.spotify.com/artist/2NssDL7cTwvfQm01xvepBQ,El Que Siempre Soñó,,2021-02-19,False,323682,28,0.87,-3.373,95.042,0.696,0.859,0.921,0.0849,0.037,"['latin jazz', 'modern salsa', 'salsa', 'salsa cubana', 'timba']"
2comgM8wcrT3UbA2DFk5UX,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Issac Delgado,https://open.spotify.com/artist/2NssDL7cTwvfQm01xvepBQ,El Que Siempre Soñó,,2021-02-19,False,323682,28,0.87,-3.373,95.042,0.696,0.859,0.921,0.0849,0.037,"['latin jazz', 'modern salsa', 'salsa', 'salsa cubana', 'timba']"
3WXfQDsASfXrSojk9WB3aR,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Joe Arroyo,https://open.spotify.com/artist/7BFnoFhJjLWcsqmN3Hizqg,En Barranquilla Me Quedo,,2021-02-19,False,312480,55,0.642,-9.213,103.899,0.172,0.7,0.784,0.0895,0.0552,"['latin', 'musica popular colombiana', 'salsa', 'salsa colombiana', 'tropical']"
3WXfQDsASfXrSojk9WB3aR,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Joe Arroyo,https://open.spotify.com/artist/7BFnoFhJjLWcsqmN3Hizqg,En Barranquilla Me Quedo,,2021-02-19,False,312480,55,0.642,-9.213,103.899,0.172,0.7,0.784,0.0895,0.0552,"['latin', 'musica popular colombiana', 'salsa', 'salsa colombiana', 'tropical']"
5A9AILetvfQg3LHyX5X0pV,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Romeo Santos,https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP,Yo También (feat. Marc Anthony),,2021-02-19,False,306453,68,0.645,-4.248,91.459,0.396,0.786,0.738,0.111,0.0566,"['bachata', 'latin', 'tropical']"
5A9AILetvfQg3LHyX5X0pV,spotify:playlist:37i9dQZF1DX8evYJzHX5bn,This Is Marc Anthony,Romeo Santos,https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP,Yo También (feat. Marc Anthony),,2020-12-15,False,306453,68,0.645,-4.248,91.459,0.396,0.786,0.738,0.111,0.0566,"['bachata', 'latin', 'tropical']"
5A9AILetvfQg3LHyX5X0pV,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Romeo Santos,https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP,Yo También (feat. Marc Anthony),,2021-02-19,False,306453,68,0.645,-4.248,91.459,0.396,0.786,0.738,0.111,0.0566,"['bachata', 'latin', 'tropical']"
3bleyyGEiQNGsvbbFK8u9f,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Septeto Acarey,https://open.spotify.com/artist/5Vz74ibGHBQaUa2ALDOH0v,El Afortunado,,2021-02-19,False,265820,42,0.628,-3.671,189.715,0.666,0.81,0.874,0.0598,0.0665,['salsa peruana']
3bleyyGEiQNGsvbbFK8u9f,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Septeto Acarey,https://open.spotify.com/artist/5Vz74ibGHBQaUa2ALDOH0v,El Afortunado,,2021-02-19,False,265820,42,0.628,-3.671,189.715,0.666,0.81,0.874,0.0598,0.0665,['salsa peruana']
5WZPTq3NoLhIys3RyPF5Ye,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Yan Collazo,https://open.spotify.com/artist/6D9rSZLgUiBRupCIsfhErW,La Película II,,2021-02-19,False,257483,39,0.709,-4.269,177.066,0.651,0.802,0.857,0.0507,0.0853,"['modern salsa', 'salsa puertorriquena']"
5WZPTq3NoLhIys3RyPF5Ye,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Yan Collazo,https://open.spotify.com/artist/6D9rSZLgUiBRupCIsfhErW,La Película II,,2021-02-19,False,257483,39,0.709,-4.269,177.066,0.651,0.802,0.857,0.0507,0.0853,"['modern salsa', 'salsa puertorriquena']"
1Ql6nNEgjJbVo52HeDUV2Q,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Maía,https://open.spotify.com/artist/1IKP8dm7pmlkZS4V4MzKkI,Un Beso de Su Boca,,2021-02-19,False,257010,43,0.732,-5.757,142.964,0.358,0.722,0.756,0.106,0.0315,"['colombian pop', 'salsa colombiana']"
1Ql6nNEgjJbVo52HeDUV2Q,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Maía,https://open.spotify.com/artist/1IKP8dm7pmlkZS4V4MzKkI,Un Beso de Su Boca,,2021-02-19,False,257010,43,0.732,-5.757,142.964,0.358,0.722,0.756,0.106,0.0315,"['colombian pop', 'salsa colombiana']"
0z1jqSzPEiblIxozrI9Tto,spotify:playlist:37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Fruko Y Sus Tesos,https://open.spotify.com/artist/5aAlzehdUM14I4ppq24Xob,Cachondea,,2021-02-19,False,297386,49,0.815,-8.481,113.822,0.175,0.885,0.906,0.24,0.0499,"['cumbia', 'latin jazz', 'musica popular colombiana', 'salsa', 'salsa colombiana']"
0z1jqSzPEiblIxozrI9Tto,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Fruko Y Sus Tesos,https://open.spotify.com/artist/5aAlzehdUM14I4ppq24Xob,Cachondea,,2021-02-19,False,297386,49,0.815,-8.481,113.822,0.175,0.885,0.906,0.24,0.0499,"['cumbia', 'latin jazz', 'musica popular colombiana', 'salsa', 'salsa colombiana']"
4Xqpt53kWML7eTObGxQ43i,spotify:playlist:37i9dQZF1DX8evYJzHX5bn,This Is Marc Anthony,Prince Royce,https://open.spotify.com/artist/3MHaV05u0io8fQbZ2XPtlC,Adicto (feat. Marc Anthony),,2020-12-15,False,209191,61,0.735,-5.547,116.027,0.318,0.762,0.7,0.371,0.04,"['bachata', 'latin', 'latin pop', 'trap latino', 'tropical']"
4Xqpt53kWML7eTObGxQ43i,spotify:playlist:37i9dQZF1DWYey22ryYM8U,Paraíso Tropical,Prince Royce,https://open.spotify.com/artist/3MHaV05u0io8fQbZ2XPtlC,Adicto (feat. Marc Anthony),,2021-02-19,False,209191,61,0.735,-5.547,116.027,0.318,0.762,0.7,0.371,0.04,"['bachata', 'latin', 'latin pop', 'trap latino', 'tropical']"
2lCkncy6bIB0LTMT7kvrD1,spotify:playlist:37i9dQZF1DWXmQEAjlxGhi,Latin Cardio,J Balvin,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,Azul,,2020-12-29,False,205933,82,0.843,-2.474,94.018,0.0816,0.836,0.65,0.0532,0.0695,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
6zEgnpM0qYmHLDnh8WPejL,spotify:playlist:37i9dQZF1DWXmQEAjlxGhi,Latin Cardio,J Balvin,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,Amarillo,,2020-12-29,False,157733,76,0.641,-5.725,122.728,0.013,0.857,0.961,0.0695,0.301,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
2D3z17LBMJ2HEHeBFFjTLi,spotify:playlist:37i9dQZF1DWXmQEAjlxGhi,Latin Cardio,J Balvin,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,Reggaeton,,2020-12-29,False,158800,68,0.747,-4.325,176.059,0.0165,0.74,0.552,0.101,0.191,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
2lCkncy6bIB0LTMT7kvrD1,spotify:playlist:37i9dQZF1DX7HGyCQ2dcNx,This Is J Balvin,J Balvin,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,Azul,,2020-12-04,False,205933,82,0.843,-2.474,94.018,0.0816,0.836,0.65,0.0532,0.0695,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
6zEgnpM0qYmHLDnh8WPejL,spotify:playlist:37i9dQZF1DX7HGyCQ2dcNx,This Is J Balvin,J Balvin,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,Amarillo,,2020-12-04,False,157733,76,0.641,-5.725,122.728,0.013,0.857,0.961,0.0695,0.301,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
2D3z17LBMJ2HEHeBFFjTLi,spotify:playlist:37i9dQZF1DX7HGyCQ2dcNx,This Is J Balvin,J Balvin,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,Reggaeton,,2020-12-04,False,158800,68,0.747,-4.325,176.059,0.0165,0.74,0.552,0.101,0.191,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
1RKZvaLj3UPhGjZkaIrFm7,spotify:playlist:37i9dQZF1DWXmQEAjlxGhi,Latin Cardio,Major Lazer,https://open.spotify.com/artist/738wLrAtLtCtFOLvQBXOXp,Que Calor (feat. J Balvin & El Alfa),,2020-12-29,False,169997,65,0.795,-4.13,126.037,0.0375,0.885,0.46,0.292,0.0713,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop']"
2qG5sZ7Si6sdK74qLxedYM,spotify:playlist:37i9dQZF1DWXmQEAjlxGhi,Latin Cardio,ROSALÍA,https://open.spotify.com/artist/7ltDVBr6mKbRvohxheJ9h1,Con Altura,,2020-12-29,False,161626,76,0.882,-4.027,97.963,0.39,0.689,0.746,0.0501,0.124,['r&b en espanol']
2qG5sZ7Si6sdK74qLxedYM,spotify:playlist:37i9dQZF1DX7HGyCQ2dcNx,This Is J Balvin,ROSALÍA,https://open.spotify.com/artist/7ltDVBr6mKbRvohxheJ9h1,Con Altura,,2020-12-04,False,161626,76,0.882,-4.027,97.963,0.39,0.689,0.746,0.0501,0.124,['r&b en espanol']
37eGbhE1xVFSvcKkqGb6i1,spotify:playlist:37i9dQZF1DWXmQEAjlxGhi,Latin Cardio,Sean Paul,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9,Contra La Pared,,2020-12-29,False,224680,70,0.828,-7.14,94.052,0.0156,0.588,0.598,0.124,0.118,"['dance pop', 'dancehall', 'pop', 'pop dance', 'pop rap']"
37eGbhE1xVFSvcKkqGb6i1,spotify:playlist:37i9dQZF1DX7HGyCQ2dcNx,This Is J Balvin,Sean Paul,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9,Contra La Pared,,2020-12-04,False,224680,70,0.828,-7.14,94.052,0.0156,0.588,0.598,0.124,0.118,"['dance pop', 'dancehall', 'pop', 'pop dance', 'pop rap']"
1OUPXna2MCgAt3VNmXJBtg,spotify:playlist:37i9dQZF1DWXmQEAjlxGhi,Latin Cardio,Tropkillaz,https://open.spotify.com/artist/5bzWtCkjIAMgN93gLt56SO,Bola Rebola,,2020-12-29,False,193440,67,0.834,-4.538,129.984,0.22,0.777,0.865,0.335,0.0593,"['afrofuturismo brasileiro', 'bass trap', 'electronic trap', 'funk carioca', 'pop nacional']"
1OUPXna2MCgAt3VNmXJBtg,spotify:playlist:37i9dQZF1DX7HGyCQ2dcNx,This Is J Balvin,Tropkillaz,https://open.spotify.com/artist/5bzWtCkjIAMgN93gLt56SO,Bola Rebola,,2020-12-04,False,193440,67,0.834,-4.538,129.984,0.22,0.777,0.865,0.335,0.0593,"['afrofuturismo brasileiro', 'bass trap', 'electronic trap', 'funk carioca', 'pop nacional']"
1oBbet1xcWpWgOw2Ddzsaj,spotify:playlist:37i9dQZF1DWXmQEAjlxGhi,Latin Cardio,Zion & Lennox,https://open.spotify.com/artist/21451j1KhjAiaYKflxBjr1,GOTA GOTA,,2020-12-29,False,230480,61,0.867,-4.608,120.983,0.143,0.954,0.441,0.124,0.146,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']"
7CUN0vUHWCCC6k0q7VetJe,spotify:playlist:37i9dQZF1DWX1DwkjCqoyw,Island Pop,Tarrus Riley,https://open.spotify.com/artist/4frHO7KPcfMjhnVdIMJ98c,Lighter,,2021-02-23,False,124515,55,0.519,-5.642,177.844,0.162,0.682,0.21,0.1,0.138,"['dancehall', 'jawaiian', 'lovers rock', 'modern reggae', 'reggae']"
7CUN0vUHWCCC6k0q7VetJe,spotify:playlist:37i9dQZF1DXan38dNVDdl4,Dancehall Official,Tarrus Riley,https://open.spotify.com/artist/4frHO7KPcfMjhnVdIMJ98c,Lighter,,2021-02-08,False,124515,55,0.519,-5.642,177.844,0.162,0.682,0.21,0.1,0.138,"['dancehall', 'jawaiian', 'lovers rock', 'modern reggae', 'reggae']"
6hydRG0XlZXxgJL4DASSFp,spotify:playlist:37i9dQZF1DX7GUbRHVEX42,Irie,Tarrus Riley,https://open.spotify.com/artist/4frHO7KPcfMjhnVdIMJ98c,Remember Me,,2021-02-03,False,211441,45,0.629,-7.62,151.962,0.101,0.65,0.37,0.358,0.0953,"['dancehall', 'jawaiian', 'lovers rock', 'modern reggae', 'reggae']"
6hydRG0XlZXxgJL4DASSFp,spotify:playlist:37i9dQZF1DWYtKpmml7moA,Chilled Reggae,Tarrus Riley,https://open.spotify.com/artist/4frHO7KPcfMjhnVdIMJ98c,Remember Me,,2021-02-03,False,211441,45,0.629,-7.62,151.962,0.101,0.65,0.37,0.358,0.0953,"['dancehall', 'jawaiian', 'lovers rock', 'modern reggae', 'reggae']"
7CUN0vUHWCCC6k0q7VetJe,spotify:playlist:37i9dQZF1DWSkkUxEhrBdF,Reggae Infusions,Tarrus Riley,https://open.spotify.com/artist/4frHO7KPcfMjhnVdIMJ98c,Lighter,,2021-02-03,False,124515,55,0.519,-5.642,177.844,0.162,0.682,0.21,0.1,0.138,"['dancehall', 'jawaiian', 'lovers rock', 'modern reggae', 'reggae']"
720ZYTSr4vSqcFYq2CTJKN,spotify:playlist:37i9dQZF1DWX1DwkjCqoyw,Island Pop,Shenseea,https://open.spotify.com/artist/1OFOShsIbhy1l5x73yuVyB,Shen Yeng Anthem,,2021-02-23,True,141226,55,0.665,-2.231,105.798,0.144,0.824,0.673,0.307,0.303,"['dancehall', 'modern reggae']"
720ZYTSr4vSqcFYq2CTJKN,spotify:playlist:37i9dQZF1DXan38dNVDdl4,Dancehall Official,Shenseea,https://open.spotify.com/artist/1OFOShsIbhy1l5x73yuVyB,Shen Yeng Anthem,,2021-02-08,True,141226,55,0.665,-2.231,105.798,0.144,0.824,0.673,0.307,0.303,"['dancehall', 'modern reggae']"
7LzpbhQyI2HIyk73V8UE6r,spotify:playlist:37i9dQZF1DWX1DwkjCqoyw,Island Pop,Dexta Daps,https://open.spotify.com/artist/28UDeKu2FPrU0T7dpUiSGY,Call Me If,,2021-02-23,True,240000,58,0.482,-4.321,102.02,0.529,0.835,0.678,0.117,0.231,"['dancehall', 'modern reggae', 'riddim']"
